date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:06:37	2295/2295	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:06:37%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fseries%2Ffollowing-the-messiah%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embed3ed2.json	(from https://www.parables.tv/series/following-the-messiah/)
19:06:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:06:38%20GMT	https://www.parables.tv/?p=98630	/home/oem/websites/parables/indexc2d9.html	(from https://www.parables.tv/series/following-the-messiah/)
19:06:38	2630/2630	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:06:38%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fseries%2Ffollowing-the-messiah%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed26ec	(from https://www.parables.tv/series/following-the-messiah/)
19:06:40	19435/19435	---M--	200	added ('OK')	image/jpeg	etag:%224beb-5a22c80a38c80%22	https://www.parables.tv/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E1_VOD_Still_1920x1080_3-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E1_VOD_Still_1920x1080_3-479x269.jpg	(from https://www.parables.tv/series/following-the-messiah/)
19:06:41	1023252/1023252	---M--	200	added ('OK')	image/jpeg	etag:%22f9d14-5a10da7631e78%22	https://www.parables.tv/wp-content/uploads/2020/03/FollowingTheMessiah-SFTMES2-1920x1080-1.jpeg	/home/oem/websites/parables/wp-content/uploads/2020/03/FollowingTheMessiah-SFTMES2-1920x1080-1.jpg	(from https://www.parables.tv/series/following-the-messiah/)
19:06:41	55305/55305	---MCZ	200	added ('OK')	text/html	etag:%22607f67b1371d21ddc967a190000bd3cd%22	https://www.parables.tv/cast/craig-dehut/	/home/oem/websites/parables/cast/craig-dehut/index.html	(from https://www.parables.tv/series/following-the-messiah/)
19:06:41	57213/57213	---MCZ	200	added ('OK')	text/html	etag:%2205b28bad29203ece914ca2aa7f6e06ec%22	https://www.parables.tv/cast/barry-britnell/	/home/oem/websites/parables/cast/barry-britnell/index.html	(from https://www.parables.tv/series/following-the-messiah/)
19:06:41	60924/60924	---MCZ	200	added ('OK')	text/html	etag:%22fffc3da6cb3306f1ba92560fe6defc7d%22	https://www.parables.tv/genre/history/	/home/oem/websites/parables/genre/history/index.html	(from https://www.parables.tv/series/following-the-messiah/)
19:06:42	30920/30920	---M--	200	added ('OK')	image/jpeg	etag:%2278c8-5a22c81c84600%22	https://www.parables.tv/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E2_VOD_Still_1920x1080_4-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E2_VOD_Still_1920x1080_4-479x269.jpg	(from https://www.parables.tv/series/following-the-messiah/)
19:06:43	20541/20541	---M--	200	added ('OK')	image/jpeg	etag:%22503d-5a22c834c4238%22	https://www.parables.tv/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E3_VOD_Still_1920x1080_3-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E3_VOD_Still_1920x1080_3-479x269.jpg	(from https://www.parables.tv/series/following-the-messiah/)
19:06:44	34862/34862	---M--	200	added ('OK')	image/jpeg	etag:%22882e-5a22c84949118%22	https://www.parables.tv/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E4_VOD_Still_1920x1080_3-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E4_VOD_Still_1920x1080_3-479x269.jpg	(from https://www.parables.tv/series/following-the-messiah/)
19:06:44	165175/165175	---MCZ	200	added ('OK')	text/html	etag:%22030b692782af061b94185b4fd655d687%22	https://www.parables.tv/rating/tv-pg/	/home/oem/websites/parables/rating/tv-pg/index.html	(from https://www.parables.tv/series/following-the-messiah/)
19:06:45	33033/33033	---M--	200	added ('OK')	image/jpeg	etag:%228109-5a22c852ea280%22	https://www.parables.tv/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E5_VOD_Still_1920x1080_3-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E5_VOD_Still_1920x1080_3-479x269.jpg	(from https://www.parables.tv/series/following-the-messiah/)
19:06:46	36888/36888	---M--	200	added ('OK')	image/jpeg	etag:%229018-5a22c85a27ea8%22	https://www.parables.tv/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E5_VOD_Still_1920x1080_5-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E5_VOD_Still_1920x1080_5-479x269.jpg	(from https://www.parables.tv/series/following-the-messiah/)
19:06:47	23650/23650	---M--	200	added ('OK')	image/jpeg	etag:%225c62-5a22c870edc00%22	https://www.parables.tv/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E6_VOD_Still_1920x1080_5-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E6_VOD_Still_1920x1080_5-479x269.jpg	(from https://www.parables.tv/series/following-the-messiah/)
19:06:48	26198/26198	---M--	200	added ('OK')	image/jpeg	etag:%226656-5a22c8999e7f8%22	https://www.parables.tv/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E8_VOD_Still_1920x1080_5-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E8_VOD_Still_1920x1080_5-479x269.jpg	(from https://www.parables.tv/series/following-the-messiah/)
19:06:49	25640/25640	---M--	200	added ('OK')	image/jpeg	etag:%226428-5a22c8a1eac40%22	https://www.parables.tv/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E9_VOD_Still_1920x1080_3-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E9_VOD_Still_1920x1080_3-479x269.jpg	(from https://www.parables.tv/series/following-the-messiah/)
19:06:50	29529/29529	---M--	200	added ('OK')	image/jpeg	etag:%227359-5a22c8c3f4638%22	https://www.parables.tv/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E10_VOD_Still_1920x1080_1-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E10_VOD_Still_1920x1080_1-479x269.jpg	(from https://www.parables.tv/series/following-the-messiah/)
19:06:51	32734/32734	---M--	200	added ('OK')	image/jpeg	etag:%227fde-5a22c8d5e3f10%22	https://www.parables.tv/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E11_VOD_Still_1920x1080_5-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E11_VOD_Still_1920x1080_5-479x269.jpg	(from https://www.parables.tv/series/following-the-messiah/)
19:06:52	17475/17475	---M--	200	added ('OK')	image/jpeg	etag:%224443-5a22c8e6cff90%22	https://www.parables.tv/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E12_VOD_Still_1920x1080_3-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E12_VOD_Still_1920x1080_3-479x269.jpg	(from https://www.parables.tv/series/following-the-messiah/)
19:06:53	33257/33257	---M--	200	added ('OK')	image/jpeg	etag:%2281e9-5a22c8f96c608%22	https://www.parables.tv/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E13_VOD_Still_1920x1080_5-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E13_VOD_Still_1920x1080_5-479x269.jpg	(from https://www.parables.tv/series/following-the-messiah/)
19:06:54	24621/24621	---M--	200	added ('OK')	image/jpeg	etag:%22602d-5a22c90915a78%22	https://www.parables.tv/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E14_VOD_Still_1920x1080_5-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/Following_The_Messiah_HD_E_SFTMES2S1E14_VOD_Still_1920x1080_5-479x269.jpg	(from https://www.parables.tv/series/following-the-messiah/)
19:06:55	2290/2290	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:06:55%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fseries%2Ffrom-history-to-hope%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embed422a.json	(from https://www.parables.tv/series/from-history-to-hope/)
19:06:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:06:56%20GMT	https://www.parables.tv/?p=98646	/home/oem/websites/parables/index859a.html	(from https://www.parables.tv/series/from-history-to-hope/)
19:06:56	2625/2625	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:06:56%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fseries%2Ffrom-history-to-hope%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed81e4	(from https://www.parables.tv/series/from-history-to-hope/)
19:06:58	25352/25352	---M--	200	added ('OK')	image/jpeg	etag:%226308-5a1a2fcc53dc0%22	https://www.parables.tv/wp-content/uploads/2020/03/From-History-to-Hope_HD_E_SFHTHO1S1E1_VOD_Still_1920x1080_5-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/From-History-to-Hope_HD_E_SFHTHO1S1E1_VOD_Still_1920x1080_5-479x269.jpg	(from https://www.parables.tv/series/from-history-to-hope/)
19:06:58	506022/506022	---M--	200	added ('OK')	image/jpeg	etag:%227b8a6-5a10dbffec950%22	https://www.parables.tv/wp-content/uploads/2020/03/FromHistoryToHope-SFHTHO1-1920x1080-1.jpeg	/home/oem/websites/parables/wp-content/uploads/2020/03/FromHistoryToHope-SFHTHO1-1920x1080-1.jpg	(from https://www.parables.tv/series/from-history-to-hope/)
19:06:59	25769/25769	---M--	200	added ('OK')	image/jpeg	etag:%2264a9-5a1a2ff02c5f8%22	https://www.parables.tv/wp-content/uploads/2020/03/From-History-to-Hope_HD_E_SFHTHO1S1E2_VOD_Still_1920x1080_4-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/From-History-to-Hope_HD_E_SFHTHO1S1E2_VOD_Still_1920x1080_4-479x269.jpg	(from https://www.parables.tv/series/from-history-to-hope/)
19:07:00	28532/28532	---M--	200	added ('OK')	image/jpeg	etag:%226f74-5a1a301f30048%22	https://www.parables.tv/wp-content/uploads/2020/03/From-History-to-Hope_HD_E_SFHTHO1S1E3_VOD_Still_1920x1080_3-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/From-History-to-Hope_HD_E_SFHTHO1S1E3_VOD_Still_1920x1080_3-479x269.jpg	(from https://www.parables.tv/series/from-history-to-hope/)
19:07:00	55404/55404	---MCZ	200	added ('OK')	text/html	etag:%22ed81b9f343a1ea733e878ee56101484e%22	https://www.parables.tv/cast/carl-wesley-anderson/	/home/oem/websites/parables/cast/carl-wesley-anderson/index.html	(from https://www.parables.tv/series/from-history-to-hope/)
19:07:01	11195/11195	---M--	200	added ('OK')	image/jpeg	etag:%222bbb-5a1a30462a4a0%22	https://www.parables.tv/wp-content/uploads/2020/03/From-History-to-Hope_HD_E_SFHTHO1S1E4_VOD_Still_1920x1080_5-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/From-History-to-Hope_HD_E_SFHTHO1S1E4_VOD_Still_1920x1080_5-479x269.jpg	(from https://www.parables.tv/series/from-history-to-hope/)
19:07:02	39033/39033	---M--	200	added ('OK')	image/jpeg	etag:%229879-5a1a30644ce38%22	https://www.parables.tv/wp-content/uploads/2020/03/From-History-to-Hope_HD_E_SFHTHO1S1E5_VOD_Still_1920x1080_5-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/From-History-to-Hope_HD_E_SFHTHO1S1E5_VOD_Still_1920x1080_5-479x269.jpg	(from https://www.parables.tv/series/from-history-to-hope/)
19:07:03	50805/50805	---M--	200	added ('OK')	image/jpeg	etag:%22c675-5a1a308c66c20%22	https://www.parables.tv/wp-content/uploads/2020/03/From-History-to-Hope_HD_E_SFHTHO1S1E6_VOD_Still_1920x1080_5-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/From-History-to-Hope_HD_E_SFHTHO1S1E6_VOD_Still_1920x1080_5-479x269.jpg	(from https://www.parables.tv/series/from-history-to-hope/)
19:07:04	2255/2255	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:07:04%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fseries%2Filluminations%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embed3ab5.json	(from https://www.parables.tv/series/illuminations/)
19:07:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:07:05%20GMT	https://www.parables.tv/?p=98654	/home/oem/websites/parables/indexab9d.html	(from https://www.parables.tv/series/illuminations/)
19:07:05	2590/2590	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:07:05%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fseries%2Filluminations%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embedaee0	(from https://www.parables.tv/series/illuminations/)
19:07:07	30786/30786	---M--	200	added ('OK')	image/jpeg	etag:%227842-5a0fcd18aca90%22	https://www.parables.tv/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E1_VOD_Still_1920x1080_1-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E1_VOD_Still_1920x1080_1-479x269.jpg	(from https://www.parables.tv/series/illuminations/)
19:07:08	709316/709316	---M--	200	added ('OK')	image/jpeg	etag:%22ad2c4-5a0fcca08aff8%22	https://www.parables.tv/wp-content/uploads/2020/03/Illuminations_SILLUM1-1920x1080-1.jpeg	/home/oem/websites/parables/wp-content/uploads/2020/03/Illuminations_SILLUM1-1920x1080-1.jpg	(from https://www.parables.tv/series/illuminations/)
19:07:08	24204/24204	---M--	200	added ('OK')	image/jpeg	etag:%225e8c-5a0fcd374d7b0%22	https://www.parables.tv/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E3_VOD_Still_1920x1080_4-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E3_VOD_Still_1920x1080_4-479x269.jpg	(from https://www.parables.tv/series/illuminations/)
19:07:09	26106/26106	---M--	200	added ('OK')	image/jpeg	etag:%2265fa-5a0fcd4741770%22	https://www.parables.tv/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E3_VOD_Still_1920x1080_1-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E3_VOD_Still_1920x1080_1-479x269.jpg	(from https://www.parables.tv/series/illuminations/)
19:07:09	55274/55274	---MCZ	200	added ('OK')	text/html	etag:%2291abd7e8ac4cadaa7ce31a1eb02ab629%22	https://www.parables.tv/cast/curt-landry/	/home/oem/websites/parables/cast/curt-landry/index.html	(from https://www.parables.tv/series/illuminations/)
19:07:09	55232/55232	---MCZ	200	added ('OK')	text/html	etag:%2216f29bd795795fb76060877ea11baff5%22	https://www.parables.tv/genre/travel/	/home/oem/websites/parables/genre/travel/index.html	(from https://www.parables.tv/series/illuminations/)
19:07:10	15959/15959	---M--	200	added ('OK')	image/jpeg	etag:%223e57-5a0fcfa435df8%22	https://www.parables.tv/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E6_VOD_Still_1920x1080_2-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E6_VOD_Still_1920x1080_2-479x269.jpg	(from https://www.parables.tv/series/illuminations/)
19:07:11	11338/11338	---M--	200	added ('OK')	image/jpeg	etag:%222c4a-5a0fd06950200%22	https://www.parables.tv/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E12_VOD_Still_1920x1080_4-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E12_VOD_Still_1920x1080_4-479x269.jpg	(from https://www.parables.tv/series/illuminations/)
19:07:12	15274/15274	---M--	200	added ('OK')	image/jpeg	etag:%223baa-5a0fd0747f298%22	https://www.parables.tv/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E12_VOD_Still_1920x1080_3-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E12_VOD_Still_1920x1080_3-479x269.jpg	(from https://www.parables.tv/series/illuminations/)
19:07:13	20448/20448	---M--	200	added ('OK')	image/jpeg	etag:%224fe0-5a0fd078f38b0%22	https://www.parables.tv/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E12_VOD_Still_1920x1080_2-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E12_VOD_Still_1920x1080_2-479x269.jpg	(from https://www.parables.tv/series/illuminations/)
19:07:14	28904/28904	---M--	200	added ('OK')	image/jpeg	etag:%2270e8-5a0fd08639010%22	https://www.parables.tv/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E11_VOD_Still_1920x1080_3-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E11_VOD_Still_1920x1080_3-479x269.jpg	(from https://www.parables.tv/series/illuminations/)
19:07:15	33798/33798	---M--	200	added ('OK')	image/jpeg	etag:%228406-5a0fd09f9d010%22	https://www.parables.tv/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E9_VOD_Still_1920x1080_3-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E9_VOD_Still_1920x1080_3-479x269.jpg	(from https://www.parables.tv/series/illuminations/)
19:07:16	30730/30730	---M--	200	added ('OK')	image/jpeg	etag:%22780a-5a0fd0ada0680%22	https://www.parables.tv/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E9_VOD_Still_1920x1080_2-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E9_VOD_Still_1920x1080_2-479x269.jpg	(from https://www.parables.tv/series/illuminations/)
19:07:17	24384/24384	---M--	200	added ('OK')	image/jpeg	etag:%225f40-5a0fd0b937728%22	https://www.parables.tv/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E9_VOD_Still_1920x1080_1-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E9_VOD_Still_1920x1080_1-479x269.jpg	(from https://www.parables.tv/series/illuminations/)
19:07:18	26272/26272	---M--	200	added ('OK')	image/jpeg	etag:%2266a0-5a0fd0ec536e8%22	https://www.parables.tv/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E10_VOD_Still_1920x1080_3-479x269.jpg	/home/oem/websites/parables/wp-content/uploads/2020/03/illuminations_HD_E_SILLUM1S1E10_VOD_Still_1920x1080_3-479x269.jpg	(from https://www.parables.tv/series/illuminations/)
19:07:19	2275/2275	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:07:19%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fseries%2Fgod-save-the-king%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embeda8dc.json	(from https://www.parables.tv/series/god-save-the-king/)
19:07:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:07:20%20GMT	https://www.parables.tv/?p=98668	/home/oem/websites/parables/indexe3f9.html	(from https://www.parables.tv/series/god-save-the-king/)
19:07:20	2610/2610	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:07:20%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fseries%2Fgod-save-the-king%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed24da	(from https://www.parables.tv/series/god-save-the-king/)
