HTTrack3.49-2 launched on Thu, 30 Apr 2020 19:00:33 at https://www.parables.tv/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w https://www.parables.tv/ -O "/home/oem/websites/parables" -n -%P -N100 -s2 -o -p7 -D -a -K0 -c4 -%k -A350000 -F  -%F  +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

19:27:13	Warning: 	File has moved from https://www.parables.tv/?p=95693 to https://www.parables.tv/video/old-rugged-cross/
19:27:15	Warning: 	Moved Permanently for https://www.parables.tv/?p=95694
19:27:15	Warning: 	File has moved from https://www.parables.tv/?p=95694 to https://www.parables.tv/video/the-unexpected-bar-mitzvah/
19:27:16	Warning: 	Moved Permanently for https://www.parables.tv/?p=95690
19:27:16	Warning: 	File has moved from https://www.parables.tv/?p=95690 to https://www.parables.tv/video/best-friends-genetically-modified/
19:27:18	Warning: 	Moved Permanently for https://www.parables.tv/?p=95691
19:27:18	Warning: 	File has moved from https://www.parables.tv/?p=95691 to https://www.parables.tv/video/gramps-goes-to-college/
19:27:19	Warning: 	Moved Permanently for https://www.parables.tv/?p=95692
19:27:19	Warning: 	File has moved from https://www.parables.tv/?p=95692 to https://www.parables.tv/video/mission-improbable/
19:27:20	Warning: 	Moved Permanently for https://www.parables.tv/?p=95689
19:27:20	Warning: 	File has moved from https://www.parables.tv/?p=95689 to https://www.parables.tv/video/best-friends-eternally/
19:27:20	Warning: 	Moved Permanently for https://www.parables.tv/?p=95654
19:27:20	Warning: 	File has moved from https://www.parables.tv/?p=95654 to https://www.parables.tv/video/for-loves-sake-2/
19:27:25	Warning: 	Moved Permanently for https://www.parables.tv/?p=94457
19:27:25	Warning: 	File has moved from https://www.parables.tv/?p=94457 to https://www.parables.tv/video/kings-faith/
19:27:26	Warning: 	Moved Permanently for https://www.parables.tv/?p=94458
19:27:26	Warning: 	File has moved from https://www.parables.tv/?p=94458 to https://www.parables.tv/video/polycarp/
19:27:27	Warning: 	Moved Permanently for https://www.parables.tv/?p=85407
19:27:27	Warning: 	File has moved from https://www.parables.tv/?p=85407 to https://www.parables.tv/series/mustard-pancakes/
19:27:29	Warning: 	Moved Permanently for https://www.parables.tv/?p=84586
19:27:29	Warning: 	File has moved from https://www.parables.tv/?p=84586 to https://www.parables.tv/video/dog-jack/
19:27:31	Warning: 	Moved Permanently for https://www.parables.tv/?p=87186
19:27:31	Warning: 	File has moved from https://www.parables.tv/?p=87186 to https://www.parables.tv/video/wednesday-morning/
19:27:34	Warning: 	Moved Permanently for https://www.parables.tv/?p=84778
19:27:34	Warning: 	File has moved from https://www.parables.tv/?p=84778 to https://www.parables.tv/video/foster-care/
19:27:34	Warning: 	Moved Permanently for https://www.parables.tv/?p=84373
19:27:34	Warning: 	File has moved from https://www.parables.tv/?p=84373 to https://www.parables.tv/series/cheyenne-country/
19:27:36	Warning: 	Moved Permanently for https://www.parables.tv/?p=85344
19:27:36	Warning: 	File has moved from https://www.parables.tv/?p=85344 to https://www.parables.tv/series/miracles-around-us/
19:27:37	Warning: 	Moved Permanently for https://www.parables.tv/?p=83957
19:27:37	Warning: 	File has moved from https://www.parables.tv/?p=83957 to https://www.parables.tv/video/apocalypse-and-the-end-times/
19:27:37	Warning: 	Moved Permanently for https://www.parables.tv/?p=84354
19:27:37	Warning: 	File has moved from https://www.parables.tv/?p=84354 to https://www.parables.tv/series/changed/
19:27:37	Warning: 	Moved Permanently for https://www.parables.tv/?p=84734
19:27:37	Warning: 	File has moved from https://www.parables.tv/?p=84734 to https://www.parables.tv/tv-special/faith-in-the-white-house/
19:27:38	Warning: 	Moved Permanently for https://www.parables.tv/?p=83824
19:27:38	Warning: 	File has moved from https://www.parables.tv/?p=83824 to https://www.parables.tv/series/ancient-secrets-of-the-bible/
19:27:38	Warning: 	Moved Permanently for https://www.parables.tv/?p=84061
19:27:38	Warning: 	File has moved from https://www.parables.tv/?p=84061 to https://www.parables.tv/series/biblical-collectors-series/
19:27:38	Warning: 	Moved Permanently for https://www.parables.tv/?p=83952
19:27:38	Warning: 	File has moved from https://www.parables.tv/?p=83952 to https://www.parables.tv/video/another-perfect-stranger-in-spanish/
19:27:41	Warning: 	Moved Permanently for https://www.parables.tv/?p=84023
19:27:41	Warning: 	File has moved from https://www.parables.tv/?p=84023 to https://www.parables.tv/video/believe-the-misfit-pawn-in-spanish/
19:27:52	Warning: 	Moved Permanently for https://www.parables.tv/?p=84226
19:27:52	Warning: 	File has moved from https://www.parables.tv/?p=84226 to https://www.parables.tv/video/broken-in-spanish/
